2022-02-11 15:41:00 +0000  Initial pipeline context: <IDEDistributionProcessingPipelineContext: 0x166ba4b80; archive(resolved)="<IDEArchive: 0x1168cf680>", distributionTask(resolved)="2", distributionDestination(resolved)="1", distributionMethod(resolved)="<IDEDistributionMethodiOSAdHoc: 0x1229ef110>", team(resolved)="<IDEProvisioningDisambiguatableBasicTeam: 0x131ed0c90; teamID='6VZ36AT3CP', teamName='Joshua Winkeljann', teamType='Individual', username='joshi.winkeljann@gmail.com', isFreeProvisioningTeam='0'>">
	Chain (14, self inclusive):
	<IDEDistributionProcessingPipelineContext: 0x166ba4b80; archive = "<IDEArchive: 0x1168cf680>", distributionMethod="<IDEDistributionMethodiOSAdHoc: 0x1229ef110>", team="<IDEProvisioningDisambiguatableBasicTeam: 0x131ed0c90; teamID='6VZ36AT3CP', teamName='Joshua Winkeljann', teamType='Individual', username='joshi.winkeljann@gmail.com', isFreeProvisioningTeam='0'>">
	<IDEDistributionProcessingPipelineContext: 0x166b8f370; archive = "<IDEArchive: 0x1168cf680>", distributionMethod="<IDEDistributionMethodiOSAdHoc: 0x1229ef110>", team="<IDEProvisioningDisambiguatableBasicTeam: 0x131ed0c90; teamID='6VZ36AT3CP', teamName='Joshua Winkeljann', teamType='Individual', username='joshi.winkeljann@gmail.com', isFreeProvisioningTeam='0'>">
	<IDEDistributionContext: 0x166f899b0; archive = "<IDEArchive: 0x1168cf680>", distributionMethod="<IDEDistributionMethodiOSAdHoc: 0x1229ef110>", team="<IDEProvisioningDisambiguatableBasicTeam: 0x131ed0c90; teamID='6VZ36AT3CP', teamName='Joshua Winkeljann', teamType='Individual', username='joshi.winkeljann@gmail.com', isFreeProvisioningTeam='0'>">
	<IDEDistributionContext: 0x131f7a2a0; archive = "<IDEArchive: 0x1168cf680>", distributionMethod="<IDEDistributionMethodiOSAdHoc: 0x1229ef110>", team="<IDEProvisioningDisambiguatableBasicTeam: 0x131ed0c90; teamID='6VZ36AT3CP', teamName='Joshua Winkeljann', teamType='Individual', username='joshi.winkeljann@gmail.com', isFreeProvisioningTeam='0'>">
	<IDEDistributionContext: 0x10d14fb20; archive = "<IDEArchive: 0x1168cf680>", distributionMethod="<IDEDistributionMethodiOSAdHoc: 0x1229ef110>", team="<IDEProvisioningDisambiguatableBasicTeam: 0x131ed0c90; teamID='6VZ36AT3CP', teamName='Joshua Winkeljann', teamType='Individual', username='joshi.winkeljann@gmail.com', isFreeProvisioningTeam='0'>">
	<IDEDistributionContext: 0x10d42ae60; archive = "<IDEArchive: 0x1168cf680>", distributionMethod="<IDEDistributionMethodiOSAdHoc: 0x1229ef110>", team="<IDEProvisioningDisambiguatableBasicTeam: 0x131ed0c90; teamID='6VZ36AT3CP', teamName='Joshua Winkeljann', teamType='Individual', username='joshi.winkeljann@gmail.com', isFreeProvisioningTeam='0'>">
	<IDEDistributionContext: 0x10d42a890; archive = "<IDEArchive: 0x1168cf680>", distributionMethod="<IDEDistributionMethodiOSAdHoc: 0x1229ef110>", team="<IDEProvisioningDisambiguatableBasicTeam: 0x131ed0c90; teamID='6VZ36AT3CP', teamName='Joshua Winkeljann', teamType='Individual', username='joshi.winkeljann@gmail.com', isFreeProvisioningTeam='0'>">
	<IDEDistributionContext: 0x10d406f70; archive = "<IDEArchive: 0x1168cf680>", distributionMethod="<IDEDistributionMethodiOSAdHoc: 0x1229ef110>", team="<IDEProvisioningDisambiguatableBasicTeam: 0x131ed0c90; teamID='6VZ36AT3CP', teamName='Joshua Winkeljann', teamType='Individual', username='joshi.winkeljann@gmail.com', isFreeProvisioningTeam='0'>">
	<IDEDistributionContext: 0x131f4ff10; archive = "<IDEArchive: 0x1168cf680>", distributionMethod="<IDEDistributionMethodiOSAdHoc: 0x1229ef110>", team="<IDEProvisioningDisambiguatableBasicTeam: 0x131ed0c90; teamID='6VZ36AT3CP', teamName='Joshua Winkeljann', teamType='Individual', username='joshi.winkeljann@gmail.com', isFreeProvisioningTeam='0'>">
	<IDEDistributionContext: 0x131f4fb00; archive = "<IDEArchive: 0x1168cf680>", distributionMethod="<IDEDistributionMethodiOSAdHoc: 0x1229ef110>", team="(null)">
	<IDEDistributionContext: 0x131f47430; archive = "<IDEArchive: 0x1168cf680>", distributionMethod="<IDEDistributionMethodiOSAdHoc: 0x1229ef110>", team="(null)">
	<IDEDistributionContext: 0x131f47260; archive = "<IDEArchive: 0x1168cf680>", distributionMethod="<IDEDistributionMethodiOSAdHoc: 0x1229ef110>", team="(null)">
	<IDEDistributionContext: 0x165876460; archive = "<IDEArchive: 0x1168cf680>", distributionMethod="<IDEDistributionMethodiOSAdHoc: 0x1229ef110>", team="(null)">
	<IDEDistributionContext: 0x1658467d0; archive = "<IDEArchive: 0x1168cf680>", distributionMethod="(null)", team="(null)">
</IDEDistributionProcessingPipelineContext: 0x166ba4b80>
2022-02-11 15:41:00 +0000  Processing step: IDEDistributionCreateDestRootStep
2022-02-11 15:41:00 +0000  Processing step: IDEDistributionCopyItemStep
2022-02-11 15:41:00 +0000  Running /usr/bin/ditto '-V' '/Users/joshuawinkeljann/Library/Developer/Xcode/Archives/2022-02-11/Runner 2.xcarchive/Products/Applications/Runner.app' '/var/folders/xx/b90zz6cs68158qm6hmytt3zh0000gn/T/XcodeDistPipeline.~~~I5GV2t/Root/Payload/Runner.app'
2022-02-11 15:41:00 +0000  >>> Copying /Users/joshuawinkeljann/Library/Developer/Xcode/Archives/2022-02-11/Runner 2.xcarchive/Products/Applications/Runner.app 
2022-02-11 15:41:00 +0000  1377376 bytes for ./Frameworks/libswiftDispatch.dylib
copying file ./Frameworks/libswiftos.dylib ... 
2022-02-11 15:41:00 +0000  396992 bytes for ./Frameworks/libswiftos.dylib
2022-02-11 15:41:00 +0000  copying file ./Frameworks/libswiftCoreFoundation.dylib ... 
2022-02-11 15:41:00 +0000  335296 bytes for ./Frameworks/libswiftCoreFoundation.dylib
2022-02-11 15:41:00 +0000  copying file ./Frameworks/Flutter.framework/_CodeSignature/CodeResources ... 
2022-02-11 15:41:00 +0000  7404 bytes for ./Frameworks/Flutter.framework/_CodeSignature/CodeResources
2022-02-11 15:41:00 +0000  copying file ./Frameworks/Flutter.framework/icudtl.dat ... 
2022-02-11 15:41:00 +0000  799712 bytes for ./Frameworks/Flutter.framework/icudtl.dat
2022-02-11 15:41:00 +0000  copying file ./Frameworks/Flutter.framework/Flutter ... 
2022-02-11 15:41:00 +0000  15585376 bytes for ./Frameworks/Flutter.framework/Flutter
2022-02-11 15:41:00 +0000  copying file ./Frameworks/Flutter.framework/Headers/FlutterEngine.h ... 
19803 bytes for ./Frameworks/Flutter.framework/Headers/FlutterEngine.h
copying file ./Frameworks/Flutter.framework/Headers/FlutterChannels.h ... 
13977 bytes for ./Frameworks/Flutter.framework/Headers/FlutterChannels.h
copying file ./Frameworks/Flutter.framework/Headers/FlutterPlugin.h ... 
2022-02-11 15:41:00 +0000  16099 bytes for ./Frameworks/Flutter.framework/Headers/FlutterPlugin.h
2022-02-11 15:41:00 +0000  copying file ./Frameworks/Flutter.framework/Headers/FlutterAppDelegate.h ... 
2022-02-11 15:41:00 +0000  1139 bytes for ./Frameworks/Flutter.framework/Headers/FlutterAppDelegate.h
2022-02-11 15:41:00 +0000  copying file ./Frameworks/Flutter.framework/Headers/FlutterTexture.h ... 
2022-02-11 15:41:00 +0000  1916 bytes for ./Frameworks/Flutter.framework/Headers/FlutterTexture.h
2022-02-11 15:41:00 +0000  copying file ./Frameworks/Flutter.framework/Headers/FlutterEngineGroup.h ... 
2022-02-11 15:41:00 +0000  4506 bytes for ./Frameworks/Flutter.framework/Headers/FlutterEngineGroup.h
2022-02-11 15:41:00 +0000  copying file ./Frameworks/Flutter.framework/Headers/FlutterPlatformViews.h ... 
2022-02-11 15:41:00 +0000  1835 bytes for ./Frameworks/Flutter.framework/Headers/FlutterPlatformViews.h
2022-02-11 15:41:00 +0000  copying file ./Frameworks/Flutter.framework/Headers/FlutterHeadlessDartRunner.h ... 
2022-02-11 15:41:00 +0000  3795 bytes for ./Frameworks/Flutter.framework/Headers/FlutterHeadlessDartRunner.h
2022-02-11 15:41:00 +0000  copying file ./Frameworks/Flutter.framework/Headers/FlutterCodecs.h ... 
2022-02-11 15:41:00 +0000  15031 bytes for ./Frameworks/Flutter.framework/Headers/FlutterCodecs.h
2022-02-11 15:41:00 +0000  copying file ./Frameworks/Flutter.framework/Headers/Flutter.h ... 
2022-02-11 15:41:00 +0000  722 bytes for ./Frameworks/Flutter.framework/Headers/Flutter.h
2022-02-11 15:41:00 +0000  copying file ./Frameworks/Flutter.framework/Headers/FlutterViewController.h ... 
2022-02-11 15:41:00 +0000  9612 bytes for ./Frameworks/Flutter.framework/Headers/FlutterViewController.h
2022-02-11 15:41:00 +0000  copying file ./Frameworks/Flutter.framework/Headers/FlutterMacros.h ... 
2022-02-11 15:41:00 +0000  1680 bytes for ./Frameworks/Flutter.framework/Headers/FlutterMacros.h
2022-02-11 15:41:00 +0000  copying file ./Frameworks/Flutter.framework/Headers/FlutterDartProject.h ... 
2022-02-11 15:41:00 +0000  3003 bytes for ./Frameworks/Flutter.framework/Headers/FlutterDartProject.h
2022-02-11 15:41:00 +0000  copying file ./Frameworks/Flutter.framework/Headers/FlutterPluginAppLifeCycleDelegate.h ... 
2022-02-11 15:41:00 +0000  5292 bytes for ./Frameworks/Flutter.framework/Headers/FlutterPluginAppLifeCycleDelegate.h
2022-02-11 15:41:00 +0000  copying file ./Frameworks/Flutter.framework/Headers/FlutterBinaryMessenger.h ... 
2022-02-11 15:41:00 +0000  3165 bytes for ./Frameworks/Flutter.framework/Headers/FlutterBinaryMessenger.h
2022-02-11 15:41:00 +0000  copying file ./Frameworks/Flutter.framework/Headers/FlutterCallbackCache.h ... 
2022-02-11 15:41:00 +0000  1592 bytes for ./Frameworks/Flutter.framework/Headers/FlutterCallbackCache.h
2022-02-11 15:41:00 +0000  copying file ./Frameworks/Flutter.framework/Modules/module.modulemap ... 
2022-02-11 15:41:00 +0000  95 bytes for ./Frameworks/Flutter.framework/Modules/module.modulemap
2022-02-11 15:41:00 +0000  copying file ./Frameworks/Flutter.framework/Info.plist ... 
2022-02-11 15:41:00 +0000  959 bytes for ./Frameworks/Flutter.framework/Info.plist
2022-02-11 15:41:00 +0000  copying file ./Frameworks/App.framework/_CodeSignature/CodeResources ... 
2022-02-11 15:41:00 +0000  3496 bytes for ./Frameworks/App.framework/_CodeSignature/CodeResources
2022-02-11 15:41:00 +0000  copying file ./Frameworks/App.framework/App ... 
2022-02-11 15:41:00 +0000  9417600 bytes for ./Frameworks/App.framework/App
2022-02-11 15:41:00 +0000  copying file ./Frameworks/App.framework/flutter_assets/NOTICES.Z ... 
2022-02-11 15:41:00 +0000  63953 bytes for ./Frameworks/App.framework/flutter_assets/NOTICES.Z
2022-02-11 15:41:00 +0000  copying file ./Frameworks/App.framework/flutter_assets/AssetManifest.json ... 
2022-02-11 15:41:00 +0000  109 bytes for ./Frameworks/App.framework/flutter_assets/AssetManifest.json
2022-02-11 15:41:00 +0000  copying file ./Frameworks/App.framework/flutter_assets/FontManifest.json ... 
2022-02-11 15:41:00 +0000  208 bytes for ./Frameworks/App.framework/flutter_assets/FontManifest.json
2022-02-11 15:41:00 +0000  copying file ./Frameworks/App.framework/flutter_assets/packages/cupertino_icons/assets/CupertinoIcons.ttf ... 
2022-02-11 15:41:00 +0000  283452 bytes for ./Frameworks/App.framework/flutter_assets/packages/cupertino_icons/assets/CupertinoIcons.ttf
2022-02-11 15:41:00 +0000  copying file ./Frameworks/App.framework/flutter_assets/fonts/MaterialIcons-Regular.otf ... 
2022-02-11 15:41:00 +0000  1336 bytes for ./Frameworks/App.framework/flutter_assets/fonts/MaterialIcons-Regular.otf
2022-02-11 15:41:00 +0000  copying file ./Frameworks/App.framework/Info.plist ... 
2022-02-11 15:41:00 +0000  773 bytes for ./Frameworks/App.framework/Info.plist
2022-02-11 15:41:00 +0000  copying file ./Frameworks/libswiftDarwin.dylib ... 
2022-02-11 15:41:00 +0000  499760 bytes for ./Frameworks/libswiftDarwin.dylib
2022-02-11 15:41:00 +0000  copying file ./Frameworks/libswiftQuartzCore.dylib ... 
2022-02-11 15:41:00 +0000  338272 bytes for ./Frameworks/libswiftQuartzCore.dylib
2022-02-11 15:41:00 +0000  copying file ./Frameworks/libswiftCoreAudio.dylib ... 
2022-02-11 15:41:00 +0000  408624 bytes for ./Frameworks/libswiftCoreAudio.dylib
2022-02-11 15:41:00 +0000  copying file ./Frameworks/libswiftFoundation.dylib ... 
2022-02-11 15:41:00 +0000  11552352 bytes for ./Frameworks/libswiftFoundation.dylib
copying file ./Frameworks/libswiftCoreMedia.dylib ... 
2022-02-11 15:41:00 +0000  /usr/bin/ditto exited with 0
2022-02-11 15:41:00 +0000  400128 bytes for ./Frameworks/libswiftCoreMedia.dylib
copying file ./AppIcon20x20~ipad.png ... 
531 bytes for ./AppIcon20x20~ipad.png
copying file ./embedded.mobileprovision ... 
12231 bytes for ./embedded.mobileprovision
copying file ./AppIcon20x20@2x~ipad.png ... 
1304 bytes for ./AppIcon20x20@2x~ipad.png
copying file ./Info.plist ... 
1467 bytes for ./Info.plist
copying file ./PkgInfo ... 
8 bytes for ./PkgInfo
copying file ./AppIcon76x76~ipad.png ... 
2357 bytes for ./AppIcon76x76~ipad.png
2022-02-11 15:41:00 +0000  Processing step: IDEDistributionEmbedProfileStep
2022-02-11 15:41:00 +0000  Skipping profile for item: <IDEDistributionItem: 0x16589f530; bundleID='io.flutter.flutter.app', path='<DVTFilePath:0x110a5ed50:'/Users/joshuawinkeljann/Library/Developer/Xcode/Archives/2022-02-11/Runner 2.xcarchive/Products/Applications/Runner.app/Frameworks/App.framework'>', codeSigningInfo='<_DVTCodeSigningInformation_Path: 0x166e47970; isSigned='1', isAdHocSigned='0', signingCertificate='<DVTSigningCertificate: 0x166b8f250; name='Apple Development: joshi.winkeljann@gmail.com (PMR6456XNX)', hash='48E0ADF6BFEC07207E9648E0B8FB796802FA50E1', serialNumber='64B28E5F7D626A9EC520C44CC428DE34', certificateKinds='(
    "1.2.840.113635.100.6.1.12",
    "1.2.840.113635.100.6.1.2"
), issueDate='2021-07-06 18:35:15 +0000''>', entitlements='(null)', teamID='6VZ36AT3CP', identifier='io.flutter.flutter.app', executablePath='<DVTFilePath:0x110a3f960:'/Users/joshuawinkeljann/Library/Developer/Xcode/Archives/2022-02-11/Runner 2.xcarchive/Products/Applications/Runner.app/Frameworks/App.framework/App'>', hardenedRuntime='0'>'>
2022-02-11 15:41:00 +0000  Skipping profile for item: <IDEDistributionItem: 0x16586a1d0; bundleID='io.flutter.flutter', path='<DVTFilePath:0x1160ee890:'/Users/joshuawinkeljann/Library/Developer/Xcode/Archives/2022-02-11/Runner 2.xcarchive/Products/Applications/Runner.app/Frameworks/Flutter.framework'>', codeSigningInfo='<_DVTCodeSigningInformation_Path: 0x166e972a0; isSigned='1', isAdHocSigned='0', signingCertificate='<DVTSigningCertificate: 0x166b8f250; name='Apple Development: joshi.winkeljann@gmail.com (PMR6456XNX)', hash='48E0ADF6BFEC07207E9648E0B8FB796802FA50E1', serialNumber='64B28E5F7D626A9EC520C44CC428DE34', certificateKinds='(
    "1.2.840.113635.100.6.1.12",
    "1.2.840.113635.100.6.1.2"
), issueDate='2021-07-06 18:35:15 +0000''>', entitlements='(null)', teamID='6VZ36AT3CP', identifier='io.flutter.flutter', executablePath='<DVTFilePath:0x110a2e620:'/Users/joshuawinkeljann/Library/Developer/Xcode/Archives/2022-02-11/Runner 2.xcarchive/Products/Applications/Runner.app/Frameworks/Flutter.framework/Flutter'>', hardenedRuntime='0'>'>
2022-02-11 15:41:00 +0000  Skipping profile for item: <IDEDistributionItem: 0x1658bc520; bundleID='com.apple.dt.runtime.swiftCore', path='<DVTFilePath:0x1418f6bc0:'/Users/joshuawinkeljann/Library/Developer/Xcode/Archives/2022-02-11/Runner 2.xcarchive/Products/Applications/Runner.app/Frameworks/libswiftCore.dylib'>', codeSigningInfo='<_DVTCodeSigningInformation_Path: 0x1656733d0; isSigned='1', isAdHocSigned='0', signingCertificate='<DVTSigningCertificate: 0x166ba5540; name='Apple Development: joshi.winkeljann@gmail.com (PMR6456XNX)', hash='48E0ADF6BFEC07207E9648E0B8FB796802FA50E1', serialNumber='64B28E5F7D626A9EC520C44CC428DE34', certificateKinds='(
    "1.2.840.113635.100.6.1.12",
    "1.2.840.113635.100.6.1.2"
), issueDate='2021-07-06 18:35:15 +0000''>', entitlements='(null)', teamID='6VZ36AT3CP', identifier='com.apple.dt.runtime.swiftCore', executablePath='<DVTFilePath:0x1418f6bc0:'/Users/joshuawinkeljann/Library/Developer/Xcode/Archives/2022-02-11/Runner 2.xcarchive/Products/Applications/Runner.app/Frameworks/libswiftCore.dylib'>', hardenedRuntime='0'>'>
